date_time,Hospitals,Offices,Restaurants,Schools,Shops,SFH,MFH
 06/15  05:00:00,0.00016424,1.73E-05,4.48E-05,6.38E-05,0.00033854,0,0
 06/15  06:00:00,0.00015808,0.00022455,0.0006361,6.14E-05,0.00032585,0,0
 06/15  07:00:00,0.00014987,0,0,-1.63E-19,0.00030892,8.22E-05,3.08E-05
 06/15  08:00:00,2.73E-05,6.04E-06,1.48E-05,5.59E-06,2.96E-05,4.42E-05,1.66E-05
 06/15  09:00:00,1.43E-05,1.08E-06,2.11E-06,1.30E-05,4.23E-06,0,0
 06/15  10:00:00,2.80E-05,1.19E-05,0,2.13E-05,0,0,0
 06/15  11:00:00,1.24E-05,1.08E-05,0,1.77E-05,0,0,0
 06/15  12:00:00,1.62E-05,5.46E-06,0,0,0,0,0
 06/15  13:00:00,8.01E-05,0,3.36E-05,1.80E-05,0.00016504,4.34E-05,1.63E-05
 06/15  14:00:00,7.60E-05,3.19E-05,7.82E-05,2.95E-05,0.00015658,0,0
 06/15  15:00:00,8.01E-05,3.37E-05,8.24E-05,3.11E-05,0.00016504,0.00091502,0.00034345
 06/15  16:00:00,8.01E-05,3.37E-05,8.24E-05,3.11E-05,0.00016504,0,0
 06/15  17:00:00,0.0001047,3.05E-06,0,4.07E-05,0.00021582,0,0
 06/15  18:00:00,4.64E-05,0,0,0,7.97E-05,0,0
 06/15  19:00:00,2.36E-05,0,0,0,0,4.34E-05,1.63E-05
 06/15  20:00:00,1.55E-05,0,0,0,0,4.34E-05,1.63E-05
 06/15  21:00:00,2.31E-05,0,0,0,0,4.34E-05,1.63E-05
 06/15  22:00:00,1.97E-05,0,4.04E-05,0,0,8.68E-05,3.26E-05
 06/15  23:00:00,1.97E-05,1.16E-05,4.48E-05,0,0,0,0
 06/15  24:00:00,3.49E-05,1.47E-05,4.48E-05,1.36E-05,7.26E-05,0,0
 06/16  01:00:00,0,1.54E-05,0,2.08E-06,0,0,0
 06/16  02:00:00,0,2.19E-05,0,2.97E-06,0,0,0
 06/16  03:00:00,0,2.52E-05,0,3.41E-06,0,0,0
 06/16  04:00:00,0,2.74E-05,0,3.71E-06,0,0,0
 06/16  05:00:00,0,2.80E-05,0,3.78E-06,0,0,0
 06/16  06:00:00,0,2.47E-05,0,3.34E-06,0,0,0
 06/16  07:00:00,0,1.76E-05,0,0,0,0,0
 06/16  08:00:00,0,-5.42E-20,0,0,0,0,0
 06/16  09:00:00,0,0,0,0,0,0,0
 06/16  10:00:00,0,0,0,0,0,0,0
 06/16  11:00:00,0,0,0,6.78E-21,0,0,0
 06/16  12:00:00,0,0,0,0,0,0,0
 06/16  13:00:00,0,0,0,0,0,0,0
 06/16  14:00:00,0,0,0,0,0,0,0
 06/16  15:00:00,0,0,0,0,0,0,0
 06/16  16:00:00,0,0.00012656,0,1.44E-05,0,0,0
 06/16  17:00:00,0,0,0,0,0,0,0
 06/16  18:00:00,0,0,0,0,0,0,0
 06/16  19:00:00,0,0,0,0,0,0,0
 06/16  20:00:00,0,0,0,0,0,0,0
 06/16  21:00:00,0,0,0,0,0,0,0
 06/16  22:00:00,0,1.30E-05,0,0,0,0,0
 06/16  23:00:00,0,1.30E-05,0,0,0,0,0
 06/16  24:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/17  01:00:00,7.20E-05,1.30E-05,4.48E-05,2.04E-06,7.26E-05,-2.58E-13,-1.05E-11
 06/17  02:00:00,9.74E-05,3.65E-05,0.00012539,3.62E-06,0.00012864,0,0
 06/17  03:00:00,0.0001101,6.20E-05,0.00021292,8.50E-06,0.00030203,0,0
 06/17  04:00:00,0.00037264,6.34E-05,0.00021787,8.69E-06,0.00030906,0.00048351,0.00018148
 06/17  05:00:00,0.00032674,6.34E-05,0.00021787,8.69E-06,0.00030906,0,0
 06/17  06:00:00,9.32E-05,1.59E-05,5.45E-05,2.17E-06,7.73E-05,0,0
 06/17  07:00:00,5.08E-05,1.08E-19,4.34E-19,0,0,0.00055789,0.0002094
 06/17  08:00:00,2.35E-05,0,0,0,0,0,0
 06/17  09:00:00,2.42E-05,0,0,0,0,0,0
 06/17  10:00:00,2.33E-05,0,0,0,0,0,0
 06/17  11:00:00,2.76E-05,0,0,6.78E-21,-1.08E-18,0,0
 06/17  12:00:00,2.34E-05,0,0,0,0,0,0
 06/17  13:00:00,1.57E-05,0,0,0,0,4.34E-05,1.63E-05
 06/17  14:00:00,1.44E-05,0,0,0,0,0,0
 06/17  15:00:00,2.03E-05,0,0,0,0,0,0
 06/17  16:00:00,2.06E-05,0,0,0,0,0,0
 06/17  17:00:00,2.12E-05,0,0,0,0,0,0
 06/17  18:00:00,1.81E-05,0,0,0,0,0,0
 06/17  19:00:00,2.23E-05,0,0,0,0,4.34E-05,1.63E-05
 06/17  20:00:00,2.37E-05,0,0,0,0,4.34E-05,1.63E-05
 06/17  21:00:00,1.66E-05,0,0,0,0,4.34E-05,1.63E-05
 06/17  22:00:00,1.87E-05,1.30E-05,4.48E-05,0,0,8.68E-05,3.26E-05
 06/17  23:00:00,2.03E-05,1.30E-05,4.48E-05,0,0,0,0
 06/17  24:00:00,3.39E-05,1.30E-05,4.48E-05,2.04E-06,7.26E-05,0,0
 06/18  01:00:00,0,0,0,0,0,0,0
 06/18  02:00:00,0,0,0,0,0,0,0
 06/18  03:00:00,0,0,0,0,0,0,0
 06/18  04:00:00,0,0,0,0,0,0,0
 06/18  05:00:00,0,0,0,0,0,0,0
 06/18  06:00:00,0,0,0,0,0,0,0
 06/18  07:00:00,0,0,0,0,0,0,0
 06/18  08:00:00,0,0,0,0,0,0,0
 06/18  09:00:00,0,0,0,0,0,0,0
 06/18  10:00:00,0,0,0,0,0,0,0
 06/18  11:00:00,0,0,0,0,0,0,0
 06/18  12:00:00,0,0,0,0,0,0,0
 06/18  13:00:00,0,0,0,0,0,0,0
 06/18  14:00:00,0,0,0,0,0,0,0
 06/18  15:00:00,0,0,0,0,0,0,0
 06/18  16:00:00,0,0,0,0,0,0,0
 06/18  17:00:00,0,0,0,0,0,0,0
 06/18  18:00:00,0,0,0,0,0,0,0
 06/18  19:00:00,0,0,0,0,0,0,0
 06/18  20:00:00,0,0,0,0,0,0,0
 06/18  21:00:00,0,0,0,0,0,0,0
 06/18  22:00:00,0,0,0,0,0,0,0
 06/18  23:00:00,0,0,0,0,0,0,0
 06/18  24:00:00,0,0,0,0,0,0,0
 06/19  01:00:00,0,0,0,0,0,0,0
 06/19  02:00:00,0,0,0,0,0,0,0
 06/19  03:00:00,0,0,0,0,0,0,0
 06/19  04:00:00,0,0,0,0,0,0,0
 06/19  05:00:00,0,0,0,0,0,0,0
 06/19  06:00:00,0,0,0,0,0,0,0
 06/19  07:00:00,0,0,0,0,0,0,0
 06/19  08:00:00,0,0,0,0,0,0,0
 06/19  09:00:00,0,0,0,0,0,0,0
 06/19  10:00:00,0,0,0,0,0,0,0
 06/19  11:00:00,0,0,0,0,0,0,0
 06/19  12:00:00,0,0,0,0,0,0,0
 06/19  13:00:00,0,0,0,0,0,0,0
 06/19  14:00:00,0,0,0,0,0,0,0
 06/19  15:00:00,0,0,0,0,0,0,0
 06/19  16:00:00,0,0,0,0,0,0,0
 06/19  17:00:00,0,0,0,0,0,0,0
 06/19  18:00:00,0,0,0,0,0,0,0
 06/19  19:00:00,0,0,0,0,0,0,0
 06/19  20:00:00,0,0,0,0,0,0,0
 06/19  21:00:00,0,0,0,0,0,0,0
 06/19  22:00:00,0,0,0,0,0,0,0
 06/19  23:00:00,0,0,0,0,0,0,0
 06/19  24:00:00,0,0,0,0,0,0,0
 06/20  01:00:00,0,0,0,0,0,0,0
 06/20  02:00:00,0,0,0,0,0,0,0
 06/20  03:00:00,0,0,0,0,0,0,0
 06/20  04:00:00,0,0,0,0,0,0,0
 06/20  05:00:00,0,0,0,0,0,0,0
 06/20  06:00:00,0,0,0,0,0,0,0
 06/20  07:00:00,0,0,0,0,0,0,0
 06/20  08:00:00,0,0,0,0,0,0,0
 06/20  09:00:00,0,0,0,0,0,0,0
 06/20  10:00:00,0,0,0,0,0,0,0
 06/20  11:00:00,0,0,0,0,0,0,0
 06/20  12:00:00,0,0,0,0,0,0,0
 06/20  13:00:00,0,0,0,0,0,0,0
 06/20  14:00:00,0,0,0,0,0,0,0
 06/20  15:00:00,0,0,0,0,0,0,0
 06/20  16:00:00,0,0,0,0,0,0,0
 06/20  17:00:00,0,0,0,0,0,0,0
 06/20  18:00:00,0,0,0,0,0,0,0
 06/20  19:00:00,0,0,0,0,0,0,0
 06/20  20:00:00,0,0,0,0,0,0,0
 06/20  21:00:00,0,0,0,0,0,0,0
 06/20  22:00:00,0,0,0,0,0,0,0
 06/20  23:00:00,0,0,0,0,0,0,0
 06/20  24:00:00,0,0,0,0,0,0,0
 06/21  01:00:00,0,0,0,0,0,0,0
 06/21  02:00:00,0,0,0,0,0,0,0
 06/21  03:00:00,0,0,0,0,0,0,0
 06/21  04:00:00,0,0,0,0,0,0,0
 06/21  05:00:00,0,0,0,0,0,0,0
 06/21  06:00:00,0,0,0,0,0,0,0
 06/21  07:00:00,0,0,0,0,0,0,0
 06/21  08:00:00,0,0,0,0,0,0,0
 06/21  09:00:00,0,0,0,0,0,0,0
 06/21  10:00:00,0,0,0,0,0,0,0
 06/21  11:00:00,0,0,0,0,0,0,0
 06/21  12:00:00,0,0,0,0,0,0,0
 06/21  13:00:00,0,0,0,0,0,0,0
 06/21  14:00:00,0,0,0,0,0,0,0
 06/21  15:00:00,0,0,0,0,0,0,0
 06/21  16:00:00,0,0,0,0,0,0,0
 06/21  17:00:00,0,0,0,0,0,0,0
 06/21  18:00:00,0,0,0,0,0,0,0
 06/21  19:00:00,0,0,0,0,0,0,0
 06/21  20:00:00,0,0,0,0,0,0,0
 06/21  21:00:00,0,0,0,0,0,0,0
 06/21  22:00:00,0,0,0,0,0,0,0
 06/21  23:00:00,0,0,0,0,0,0,0
 06/21  24:00:00,0,0,0,0,0,0,0
 06/22  01:00:00,0,0,0,0,0,0,0
 06/22  02:00:00,0,0,0,0,0,0,0
 06/22  03:00:00,0,0,0,0,0,0,0
 06/22  04:00:00,0,0,0,0,0,0,0
 06/22  05:00:00,0,0,0,0,0,0,0
 06/22  06:00:00,0,0,0,0,0,0,0
 06/22  07:00:00,0,0,0,0,0,0,0
 06/22  08:00:00,0,0,0,0,0,0,0
 06/22  09:00:00,0,0,0,0,0,0,0
 06/22  10:00:00,0,0,0,0,0,0,0
 06/22  11:00:00,0,0,0,0,0,0,0
 06/22  12:00:00,0,0,0,0,0,0,0
 06/22  13:00:00,0,0,0,0,0,0,0
 06/22  14:00:00,0,0,0,0,0,0,0
 06/22  15:00:00,0,0,0,0,0,0,0
 06/22  16:00:00,0,0,0,0,0,0,0
 06/22  17:00:00,0,0,0,0,0,0,0
 06/22  18:00:00,0,0,0,0,0,0,0
 06/22  19:00:00,0,0,0,0,0,0,0
 06/22  20:00:00,0,0,0,0,0,0,0
 06/22  21:00:00,0,0,0,0,0,0,0
 06/22  22:00:00,0,0,0,0,0,0,0
 06/22  23:00:00,0,0,0,0,0,0,0
 06/22  24:00:00,0,0,0,0,0,0,0
 06/23  01:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/23  02:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/23  03:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/23  04:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/23  05:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/23  06:00:00,0,1.30E-05,0,0,0,0,0
 06/23  07:00:00,0,0,0,0,0,0,0
 06/23  08:00:00,0,0,0,0,0,0,0
 06/23  09:00:00,0,0,0,0,0,0,0
 06/23  10:00:00,0,0,0,0,0,0,0
 06/23  11:00:00,0,0,0,0,0,0,0
 06/23  12:00:00,0,0,0,0,0,0,0
 06/23  13:00:00,0,0,0,0,0,0,0
 06/23  14:00:00,0,0,0,0,0,0,0
 06/23  15:00:00,0,0.00017596,0,2.15E-05,0,0,0
 06/23  16:00:00,0,0,0,0,0,0,0
 06/23  17:00:00,0,0,0,0,0,0,0
 06/23  18:00:00,0,0,0,0,0,0,0
 06/23  19:00:00,0,0,0,0,0,0,0
 06/23  20:00:00,0,0,0,0,0,0,0
 06/23  21:00:00,0,0,0,0,0,0,0
 06/23  22:00:00,0,1.30E-05,0,0,0,0,0
 06/23  23:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/23  24:00:00,0,1.30E-05,0,2.04E-06,0,0,0
 06/24  01:00:00,0,1.30E-05,4.48E-05,2.04E-06,7.26E-05,0,0
 06/24  02:00:00,0,1.30E-05,4.48E-05,2.04E-06,7.26E-05,0,0
 06/24  03:00:00,0,7.79E-05,0.00026755,1.22E-05,0.000434,0,0
 06/24  04:00:00,0,8.35E-05,0.00028694,1.31E-05,0.00046545,0,0
 06/24  05:00:00,0,3.41E-05,0.00011729,5.35E-06,0.00019027,0,0
 06/24  06:00:00,0,1.30E-05,4.48E-05,2.04E-06,7.26E-05,0,0
 06/24  07:00:00,0,0,0,0,0,0,0
 06/24  08:00:00,0,0,0,0,0,0,0
 06/24  09:00:00,0,0,0,0,0,0,0
 06/24  10:00:00,0,0,0,0,0,0,0
 06/24  11:00:00,0,0,0,0,0,0,0
 06/24  12:00:00,0,0,0,0,0,0,0
 06/24  13:00:00,0,0,0,0,0,0,0
 06/24  14:00:00,0,0,0,0,0,0,0
 06/24  15:00:00,0,0,0,0,0,0,0
 06/24  16:00:00,0,0,0,0,0,0,0
 06/24  17:00:00,0,0,0,0,0,0,0
 06/24  18:00:00,0,0,0,0,0,0,0
 06/24  19:00:00,0,0,0,0,0,0,0
 06/24  20:00:00,0,0,0,0,0,0,0
 06/24  21:00:00,0,0,0,0,0,0,0
 06/24  22:00:00,0,0,0,0,0,0,0
 06/24  23:00:00,0,1.30E-05,4.48E-05,2.04E-06,7.26E-05,0,0
 06/24  24:00:00,0,1.30E-05,4.48E-05,2.04E-06,7.26E-05,0,0
 06/25  01:00:00,0,0,0,0,0,0,0
 06/25  02:00:00,0,0,0,0,0,0,0
 06/25  03:00:00,0,0,0,0,0,0,0
 06/25  04:00:00,0,0,0,0,0,0,0
 06/25  05:00:00,0,0,0,0,0,0,0
 06/25  06:00:00,0,0,0,0,0,0,0
 06/25  07:00:00,0,0,0,0,0,0,0
 06/25  08:00:00,0,0,0,0,0,0,0
 06/25  09:00:00,0,0,0,0,0,0,0
 06/25  10:00:00,0,0,0,0,0,0,0
 06/25  11:00:00,0,0,0,0,0,0,0
 06/25  12:00:00,0,0,0,0,0,0,0
 06/25  13:00:00,0,0,0,0,0,0,0
 06/25  14:00:00,0,0,0,0,0,0,0
 06/25  15:00:00,0,0,0,0,0,0,0
 06/25  16:00:00,0,0,0,0,0,0,0
 06/25  17:00:00,0,0,0,0,0,0,0
 06/25  18:00:00,0,0,0,0,0,0,0
 06/25  19:00:00,0,0,0,0,0,0,0
 06/25  20:00:00,0,0,0,0,0,0,0
 06/25  21:00:00,0,0,0,0,0,0,0
 06/25  22:00:00,0,0,0,0,0,0,0
 06/25  23:00:00,0,0,0,0,0,0,0
 06/25  24:00:00,0,0,0,0,0,0,0
 06/26  01:00:00,1.90E-05,9.22E-06,4.48E-05,0,7.26E-05,-1.26E-12,-3.64E-11
 06/26  02:00:00,1.90E-05,9.22E-06,4.48E-05,0,7.26E-05,0,0
 06/26  03:00:00,1.90E-05,9.22E-06,4.48E-05,0,7.26E-05,0,0
 06/26  04:00:00,0.00037799,9.22E-06,0.00043256,0.00011397,0.0010539,0,0
 06/26  05:00:00,0.00058331,0.00032193,0.00052783,0.00017737,0.0012111,0.0010414,0.00039089
 06/26  06:00:00,1.90E-05,9.22E-06,4.48E-05,0,7.26E-05,0,0
 06/26  07:00:00,1.90E-05,0,0,0,7.26E-05,0,0
 06/26  08:00:00,1.90E-05,0,2.17E-19,0,0,0,0
 06/26  09:00:00,1.27E-05,1.60E-06,0,6.39E-07,2.49E-05,0,0
 06/26  10:00:00,1.34E-05,1.35E-05,0,1.78E-05,0,0,0
 06/26  11:00:00,2.74E-05,1.56E-05,0,2.01E-05,0,0,0
 06/26  12:00:00,1.30E-05,3.07E-06,0,1.57E-05,2.74E-08,0,0
 06/26  13:00:00,1.24E-05,0,3.01E-05,1.65E-05,2.72E-05,4.34E-05,1.63E-05
 06/26  14:00:00,2.11E-05,0,0,0,1.28E-06,0,0
 06/26  15:00:00,2.09E-05,1.38E-05,0,0,0,0,0
 06/26  16:00:00,2.69E-05,8.78E-06,0,1.33E-05,0,0,0
 06/26  17:00:00,2.85E-05,0,0,1.01E-05,0,0,0
 06/26  18:00:00,2.37E-05,0,0,0,3.38E-05,0,0
 06/26  19:00:00,2.35E-05,-1.57E-12,0,-1.08E-19,0,4.34E-05,1.63E-05
 06/26  20:00:00,1.74E-05,0,0,0,0,4.34E-05,1.63E-05
 06/26  21:00:00,2.24E-05,0,2.57E-06,0,0,4.34E-05,1.63E-05
 06/26  22:00:00,2.52E-05,0,2.91E-05,0,7.26E-05,8.68E-05,3.26E-05
 06/26  23:00:00,1.41E-05,0,9.10E-06,3.06E-06,7.26E-05,0,0
 06/26  24:00:00,0.00012068,7.17E-05,0.00010921,3.67E-05,0.00025058,0,0
 06/27  01:00:00,6.14E-05,0,0,0,0.00012736,-2.28E-10,-6.57E-10
 06/27  02:00:00,8.66E-05,0,0,0,0.0001798,0,0
 06/27  03:00:00,0.00015704,0,0,0,0.00040511,0,0
 06/27  04:00:00,0.0003213,0,0,0,0.00066676,0,0
 06/27  05:00:00,0.0003213,0,0,0,0.00066676,0.00082111,0.0003082
 06/27  06:00:00,7.58E-05,0,0,0,0.00015733,0,0
 06/27  07:00:00,3.97E-05,0,0,0,8.24E-05,0.0002203,8.27E-05
 06/27  08:00:00,1.71E-05,0,0,0,0,0,0
 06/27  09:00:00,1.60E-05,0,0,0,3.40E-05,0,0
 06/27  10:00:00,2.85E-05,0,0,0,0,0,0
 06/27  11:00:00,2.42E-05,0,0,0,0,0,0
 06/27  12:00:00,1.58E-05,0,0,0,2.91E-05,0,0
 06/27  13:00:00,2.21E-05,0,0,0,9.97E-06,4.34E-05,1.63E-05
 06/27  14:00:00,1.09E-05,0,0,0,4.94E-06,0,0
 06/27  15:00:00,1.79E-05,0,0,0,0,0,0
 06/27  16:00:00,2.40E-05,0,0,0,0,0,0
 06/27  17:00:00,1.99E-05,0,0,0,0,0,0
 06/27  18:00:00,2.46E-05,0,0,0,3.38E-05,0,0
 06/27  19:00:00,1.59E-05,0,0,0,0,4.34E-05,1.63E-05
 06/27  20:00:00,2.59E-05,0,0,0,0,4.34E-05,1.63E-05
 06/27  21:00:00,2.61E-05,0,0,0,0,4.34E-05,1.63E-05
 06/27  22:00:00,1.25E-05,0,0,0,4.34E-19,8.68E-05,3.26E-05
 06/27  23:00:00,4.33E-05,0,0,0,0,0,0
 06/27  24:00:00,9.03E-05,0,0,0,0.00018729,0,0
 06/28  01:00:00,0,0,0,0,0,0,0
 06/28  02:00:00,0,0,0,0,0,0,0
 06/28  03:00:00,0,0,0,0,0,0,0
 06/28  04:00:00,0,0,0,0,0,0,0
 06/28  05:00:00,0,0,0,0,0,0,0
 06/28  06:00:00,0,0,0,0,0,0,0
 06/28  07:00:00,0,0,0,0,0,0,0
 06/28  08:00:00,0,0,0,0,0,0,0
 06/28  09:00:00,0,0,0,0,0,0,0
 06/28  10:00:00,0,0,0,0,0,0,0
 06/28  11:00:00,0,0,0,0,0,0,0
 06/28  12:00:00,0,0,0,0,0,0,0
 06/28  13:00:00,0,0,0,0,0,0,0
 06/28  14:00:00,0,0,0,0,0,0,0
 06/28  15:00:00,0,0,0,0,0,0,0
 06/28  16:00:00,0,0,0,0,0,0,0
 06/28  17:00:00,0,0,0,0,0,0,0
 06/28  18:00:00,0,0,0,0,0,0,0
 06/28  19:00:00,0,0,0,0,0,0,0
 06/28  20:00:00,0,0,0,0,0,0,0
 06/28  21:00:00,0,0,0,0,0,0,0
 06/28  22:00:00,0,0,0,0,0,0,0
 06/28  23:00:00,0,0,0,0,0,0,0
 06/28  24:00:00,0,0,0,0,0,0,0
 06/29  01:00:00,0,0,0,0,0,0,0
 06/29  02:00:00,0,0,0,0,0,0,0
 06/29  03:00:00,0,0,0,0,0,0,0
 06/29  04:00:00,0,0,0,0,0,0,0
 06/29  05:00:00,0,0,0,0,0,0,0
 06/29  06:00:00,0,0,0,0,0,0,0
 06/29  07:00:00,0,0,0,0,0,0,0
 06/29  08:00:00,0,0,0,0,0,0,0
 06/29  09:00:00,0,0,0,0,0,0,0
 06/29  10:00:00,0,0,0,0,0,0,0
 06/29  11:00:00,0,0,0,0,0,0,0
 06/29  12:00:00,0,0,0,0,0,0,0
 06/29  13:00:00,0,0,0,0,0,0,0
 06/29  14:00:00,0,0,0,0,0,0,0
 06/29  15:00:00,0,0,0,0,0,0,0
 06/29  16:00:00,0,0,0,0,0,0,0
 06/29  17:00:00,0,0,0,0,0,0,0
 06/29  18:00:00,0,0,0,0,0,0,0
 06/29  19:00:00,0,0,0,0,0,0,0
 06/29  20:00:00,0,0,0,0,0,0,0
 06/29  21:00:00,0,0,0,0,0,0,0
 06/29  22:00:00,0,0,0,0,0,0,0
 06/29  23:00:00,0,0,0,0,0,0,0
 06/29  24:00:00,0,0,0,0,0,0,0
 06/30  01:00:00,2.03E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,2.17E-19,1.08E-19
 06/30  02:00:00,2.03E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,0,0
 06/30  03:00:00,2.03E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,0,0
 06/30  04:00:00,2.03E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,0,0
 06/30  05:00:00,0.00021183,1.42E-05,0.00012462,2.11E-06,0.0004784,0,0
 06/30  06:00:00,2.03E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,0,0
 06/30  07:00:00,1.59E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,0,0
 06/30  08:00:00,1.84E-05,0,-1.30E-18,0,0,0,0
 06/30  09:00:00,1.26E-05,0,0,0,0,0,0
 06/30  10:00:00,2.37E-05,0,0,0,0,0,0
 06/30  11:00:00,1.71E-05,0,0,0,0,0,0
 06/30  12:00:00,1.16E-05,0,3.93E-06,0,0,0,0
 06/30  13:00:00,8.83E-05,0,4.77E-05,0,0,4.34E-05,1.63E-05
 06/30  14:00:00,0.00027538,0.00017482,0.00016201,2.45E-05,0.00062192,0.00032544,0.00012215
 06/30  15:00:00,0.00027538,0,0.00086846,6.78E-21,0.00062192,0.00071597,0.00026873
 06/30  16:00:00,0.00023301,0,0,0,0.00031329,0,0
 06/30  17:00:00,2.76E-05,0,0,0,0,0,0
 06/30  18:00:00,2.30E-05,0,0,0,3.93E-05,0,0
 06/30  19:00:00,2.17E-05,0,0,0,0,4.34E-05,1.63E-05
 06/30  20:00:00,2.11E-05,0,0,0,0,4.34E-05,1.63E-05
 06/30  21:00:00,1.19E-05,0,2.73E-06,0,0,4.34E-05,1.63E-05
 06/30  22:00:00,1.12E-05,0,2.54E-05,0,0,8.68E-05,3.26E-05
 06/30  23:00:00,1.91E-05,1.30E-05,4.04E-05,0,0,0,0
 06/30  24:00:00,2.03E-05,1.30E-05,4.04E-05,2.04E-06,7.26E-05,0,0
 07/01  01:00:00,2.16E-05,1.06E-05,3.65E-05,0,6.92E-05,-2.17E-18,3.25E-19
 07/01  02:00:00,0.00011206,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/01  03:00:00,0.00025103,4.99E-05,0.00017148,0,0.00031981,0,0
 07/01  04:00:00,0.00027614,5.49E-05,0.00018862,0,0.00035179,0,0
 07/01  05:00:00,0.00026359,5.24E-05,0.00018005,0,0.0003358,0.00080685,0.00030285
 07/01  06:00:00,0.0002479,1.12E-06,3.86E-06,0,0.00030142,0,0
 07/01  07:00:00,4.08E-05,0,0,0,6.92E-05,0.00015246,5.72E-05
 07/01  08:00:00,2.20E-05,0,0,0,0,8.21E-05,3.08E-05
 07/01  09:00:00,2.73E-05,0,0,0,0,0,0
 07/01  10:00:00,2.46E-05,0,0,0,0,0,0
 07/01  11:00:00,2.20E-05,0,0,0,0,0,0
 07/01  12:00:00,1.23E-05,0,0,0,0,0,0
 07/01  13:00:00,1.84E-05,0,0,0,0,4.34E-05,1.63E-05
 07/01  14:00:00,1.85E-05,0,0,0,0,0,0
 07/01  15:00:00,1.50E-05,0,0,0,0,0,0
 07/01  16:00:00,2.26E-05,0,0,0,0,0,0
 07/01  17:00:00,2.83E-05,0,0,0,0,0,0
 07/01  18:00:00,2.16E-05,0,0,0,0,0,0
 07/01  19:00:00,3.08E-05,0,0,0,0,4.34E-05,1.63E-05
 07/01  20:00:00,3.01E-05,0,0,0,0,4.34E-05,1.63E-05
 07/01  21:00:00,2.21E-05,0,0,0,0,4.34E-05,1.63E-05
 07/01  22:00:00,2.16E-05,1.06E-05,3.65E-05,0,6.92E-05,8.68E-05,3.26E-05
 07/01  23:00:00,2.20E-05,1.06E-05,3.65E-05,0,6.92E-05,0,0
 07/01  24:00:00,5.96E-05,1.19E-05,4.07E-05,0,7.60E-05,0,0
 07/02  01:00:00,0,0,0,0,0,0,0
 07/02  02:00:00,0,0,0,0,0,0,0
 07/02  03:00:00,0,0,0,0,0,0,0
 07/02  04:00:00,0,0,0,0,0,0,0
 07/02  05:00:00,0,0,0,0,0,0,0
 07/02  06:00:00,0,0,0,0,0,0,0
 07/02  07:00:00,0,0,0,0,0,0,0
 07/02  08:00:00,0,0,0,0,0,0,0
 07/02  09:00:00,0,0,0,0,0,0,0
 07/02  10:00:00,0,0,0,0,0,0,0
 07/02  11:00:00,0,0,0,0,0,0,0
 07/02  12:00:00,0,0,0,0,0,0,0
 07/02  13:00:00,0,0,0,0,0,0,0
 07/02  14:00:00,0,0,0,0,0,0,0
 07/02  15:00:00,0,0,0,0,0,0,0
 07/02  16:00:00,0,0,0,0,0,0,0
 07/02  17:00:00,0,0,0,0,0,0,0
 07/02  18:00:00,0,0,0,0,0,0,0
 07/02  19:00:00,0,0,0,0,0,0,0
 07/02  20:00:00,0,0,0,0,0,0,0
 07/02  21:00:00,0,0,0,0,0,0,0
 07/02  22:00:00,0,0,0,0,0,0,0
 07/02  23:00:00,0,0,0,0,0,0,0
 07/02  24:00:00,0,0,0,0,0,0,0
 07/03  01:00:00,2.15E-05,9.02E-06,2.88E-05,0,6.92E-05,-4.59E-11,-9.76E-11
 07/03  02:00:00,2.15E-05,9.02E-06,2.88E-05,0,6.92E-05,0,0
 07/03  03:00:00,2.15E-05,9.02E-06,2.88E-05,0,6.92E-05,0,0
 07/03  04:00:00,2.15E-05,9.02E-06,2.88E-05,0,6.92E-05,0,0
 07/03  05:00:00,0.0011314,0.00033086,0.00097048,0,0.00196,0.0010414,0.00039089
 07/03  06:00:00,2.15E-05,9.02E-06,2.88E-05,0,-2.45E-07,0,0
 07/03  07:00:00,2.15E-05,9.02E-06,2.88E-05,0,0,0,0
 07/03  08:00:00,2.70E-05,0,0,0,0,0,0
 07/03  09:00:00,2.69E-05,4.77E-07,0,0,2.73E-05,0,0
 07/03  10:00:00,2.80E-05,1.01E-05,0,0,0,0,0
 07/03  11:00:00,1.71E-05,9.89E-06,0,0,0,0,0
 07/03  12:00:00,2.44E-05,6.28E-06,0,0,2.43E-05,0,0
 07/03  13:00:00,1.60E-05,0,3.43E-05,0,0,4.34E-05,1.63E-05
 07/03  14:00:00,2.15E-05,2.59E-06,0,0,9.35E-06,0,0
 07/03  15:00:00,1.69E-05,1.17E-05,0,0,0,0,0
 07/03  16:00:00,1.72E-05,7.59E-06,0,0,0,0,0
